latitude,longitude,quarter,year,sum_etage_hors_sol,sum_nombre_logement,nombre_logement_per_population,avg_annee_construction,sum_superficie_terrain,area,area_per_population,population,dwellings,dwellings_per_population,households,households_per_population,averagehouseholdsize,averageage,averagesizeofcensusfamilies,workers,workers_per_population,caserne_count,incendie_count,sum_superficie_batiment,superficie_batiment_per_population,incendie_count_last_100,incendie_count_last_300,alarm_incendie_count_last_100,total_crimes_last_100,vols_count_last_100,mefait_count_last_100,vol_de_vehicule_count_last_100,introduction_count_last_100,infractions_entrainant_count_last_100
45.42,-73.93,1,2018,116,51,0.080568720379146919,2003.57,424570,3.05951,0.0048333491311216429,633,249,0.39336492890995262,241,0.38072669826224331,2.6,44.8,3,150,0.23696682464454977,0,0,82010,129.55766192733017,0,1,1,0,0,0,0,0,0
45.42,-73.93,2,2018,116,51,0.080568720379146919,2003.57,424570,3.05951,0.0048333491311216429,633,249,0.39336492890995262,241,0.38072669826224331,2.6,44.8,3,150,0.23696682464454977,0,0,82010,129.55766192733017,0,1,1,0,0,0,0,0,0
45.42,-73.93,3,2018,116,51,0.080568720379146919,2003.57,424570,3.05951,0.0048333491311216429,633,249,0.39336492890995262,241,0.38072669826224331,2.6,44.8,3,150,0.23696682464454977,0,0,82010,129.55766192733017,0,0,2,3,0,0,0,0,0
45.42,-73.93,4,2018,116,51,0.080568720379146919,2003.57,424570,3.05951,0.0048333491311216429,633,249,0.39336492890995262,241,0.38072669826224331,2.6,44.8,3,150,0.23696682464454977,0,0,82010,129.55766192733017,0,0,2,1,0,0,0,0,0
45.42,-73.93,1,2019,116,51,0.080568720379146919,2003.57,424570,3.05951,0.0048333491311216429,633,249,0.39336492890995262,241,0.38072669826224331,2.6,44.8,3,150,0.23696682464454977,0,1,82010,129.55766192733017,1,1,3,2,0,0,0,0,0
45.42,-73.93,2,2019,116,51,0.080568720379146919,2003.57,424570,3.05951,0.0048333491311216429,633,249,0.39336492890995262,241,0.38072669826224331,2.6,44.8,3,150,0.23696682464454977,0,0,82010,129.55766192733017,1,1,1,5,0,0,1,0,0
45.42,-73.93,3,2019,116,51,0.080568720379146919,2003.57,424570,3.05951,0.0048333491311216429,633,249,0.39336492890995262,241,0.38072669826224331,2.6,44.8,3,150,0.23696682464454977,0,0,82010,129.55766192733017,0,1,1,3,0,0,0,1,0
45.42,-73.93,4,2019,116,51,0.080568720379146919,2003.57,424570,3.05951,0.0048333491311216429,633,249,0.39336492890995262,241,0.38072669826224331,2.6,44.8,3,150,0.23696682464454977,0,0,82010,129.55766192733017,0,1,2,0,0,0,0,0,0
45.42,-73.93,2,2020,116,51,0.080568720379146919,2003.57,424570,3.05951,0.0048333491311216429,633,249,0.39336492890995262,241,0.38072669826224331,2.6,44.8,3,150,0.23696682464454977,0,0,82010,129.55766192733017,0,0,1,0,0,0,0,0,0
45.42,-73.93,3,2020,116,51,0.080568720379146919,2003.57,424570,3.05951,0.0048333491311216429,633,249,0.39336492890995262,241,0.38072669826224331,2.6,44.8,3,150,0.23696682464454977,0,0,82010,129.55766192733017,0,0,1,0,0,0,0,0,0
45.42,-73.92,1,2015,150,190,0.30015797788309639,1983.96,470746,3.05951,0.0048333491311216429,633,249,0.39336492890995262,241,0.38072669826224331,2.6,44.8,3,150,0.23696682464454977,0,0,96326,152.173775671406,0,0,2,2,0,0,0,2,0
45.42,-73.92,2,2015,150,190,0.30015797788309639,1983.96,470746,3.05951,0.0048333491311216429,633,249,0.39336492890995262,241,0.38072669826224331,2.6,44.8,3,150,0.23696682464454977,0,0,96326,152.173775671406,0,0,2,4,0,0,0,4,0
45.42,-73.92,3,2015,150,190,0.30015797788309639,1983.96,470746,3.05951,0.0048333491311216429,633,249,0.39336492890995262,241,0.38072669826224331,2.6,44.8,3,150,0.23696682464454977,0,0,96326,152.173775671406,0,0,2,3,0,0,0,3,0
45.42,-73.92,4,2015,150,190,0.30015797788309639,1983.96,470746,3.05951,0.0048333491311216429,633,249,0.39336492890995262,241,0.38072669826224331,2.6,44.8,3,150,0.23696682464454977,0,0,96326,152.173775671406,0,0,2,3,0,1,0,2,0
45.42,-73.92,1,2016,150,190,0.30015797788309639,1983.96,470746,3.05951,0.0048333491311216429,633,249,0.39336492890995262,241,0.38072669826224331,2.6,44.8,3,150,0.23696682464454977,0,0,96326,152.173775671406,0,0,1,1,0,1,0,0,0
45.42,-73.92,2,2016,150,190,0.30015797788309639,1983.96,470746,3.05951,0.0048333491311216429,633,249,0.39336492890995262,241,0.38072669826224331,2.6,44.8,3,150,0.23696682464454977,0,1,96326,152.173775671406,1,1,5,1,0,0,0,1,0
45.42,-73.92,3,2016,150,190,0.30015797788309639,1983.96,470746,3.05951,0.0048333491311216429,633,249,0.39336492890995262,241,0.38072669826224331,2.6,44.8,3,150,0.23696682464454977,0,0,96326,152.173775671406,1,1,2,1,0,0,0,1,0
45.42,-73.92,4,2016,150,190,0.30015797788309639,1983.96,470746,3.05951,0.0048333491311216429,633,249,0.39336492890995262,241,0.38072669826224331,2.6,44.8,3,150,0.23696682464454977,0,0,96326,152.173775671406,0,1,4,2,0,1,1,0,0
45.42,-73.92,1,2017,150,190,0.30015797788309639,1983.96,470746,3.05951,0.0048333491311216429,633,249,0.39336492890995262,241,0.38072669826224331,2.6,44.8,3,150,0.23696682464454977,0,0,96326,152.173775671406,0,1,0,1,0,0,1,0,0
45.42,-73.92,3,2017,150,190,0.30015797788309639,1983.96,470746,3.05951,0.0048333491311216429,633,249,0.39336492890995262,241,0.38072669826224331,2.6,44.8,3,150,0.23696682464454977,0,0,96326,152.173775671406,0,0,1,0,0,0,0,0,0
45.42,-73.92,4,2017,150,190,0.30015797788309639,1983.96,470746,3.05951,0.0048333491311216429,633,249,0.39336492890995262,241,0.38072669826224331,2.6,44.8,3,150,0.23696682464454977,0,0,96326,152.173775671406,0,0,2,1,0,0,1,0,0
45.42,-73.92,1,2018,150,190,0.30015797788309639,1983.96,470746,3.05951,0.0048333491311216429,633,249,0.39336492890995262,241,0.38072669826224331,2.6,44.8,3,150,0.23696682464454977,0,0,96326,152.173775671406,0,0,3,1,0,0,1,0,0
45.42,-73.92,3,2018,150,190,0.30015797788309639,1983.96,470746,3.05951,0.0048333491311216429,633,249,0.39336492890995262,241,0.38072669826224331,2.6,44.8,3,150,0.23696682464454977,0,0,96326,152.173775671406,0,0,0,0,0,0,0,0,0
45.42,-73.92,4,2018,150,190,0.30015797788309639,1983.96,470746,3.05951,0.0048333491311216429,633,249,0.39336492890995262,241,0.38072669826224331,2.6,44.8,3,150,0.23696682464454977,0,0,96326,152.173775671406,0,0,4,0,0,0,0,0,0
45.42,-73.92,1,2019,150,190,0.30015797788309639,1983.96,470746,3.05951,0.0048333491311216429,633,249,0.39336492890995262,241,0.38072669826224331,2.6,44.8,3,150,0.23696682464454977,0,0,96326,152.173775671406,0,0,1,1,0,1,0,0,0
45.42,-73.92,4,2019,150,190,0.30015797788309639,1983.96,470746,3.05951,0.0048333491311216429,633,249,0.39336492890995262,241,0.38072669826224331,2.6,44.8,3,150,0.23696682464454977,0,0,96326,152.173775671406,0,0,1,0,0,0,0,0,0
45.42,-73.92,1,2020,150,190,0.30015797788309639,1983.96,470746,3.05951,0.0048333491311216429,633,249,0.39336492890995262,241,0.38072669826224331,2.6,44.8,3,150,0.23696682464454977,0,0,96326,152.173775671406,0,0,1,0,0,0,0,0,0
45.42,-73.92,2,2020,150,190,0.30015797788309639,1983.96,470746,3.05951,0.0048333491311216429,633,249,0.39336492890995262,241,0.38072669826224331,2.6,44.8,3,150,0.23696682464454977,0,0,96326,152.173775671406,0,0,0,4,1,0,0,1,0
45.42,-73.92,3,2020,150,190,0.30015797788309639,1983.96,470746,3.05951,0.0048333491311216429,633,249,0.39336492890995262,241,0.38072669826224331,2.6,44.8,3,150,0.23696682464454977,0,0,96326,152.173775671406,0,0,0,3,1,0,0,0,0
45.42,-73.92,4,2020,150,190,0.30015797788309639,1983.96,470746,3.05951,0.0048333491311216429,633,249,0.39336492890995262,241,0.38072669826224331,2.6,44.8,3,150,0.23696682464454977,0,0,96326,152.173775671406,0,0,1,1,0,0,0,1,0
45.42,-73.91,1,2015,352,204,0.47441860465116281,1974.63,631101,0.32593,0.00075797674418604649,430,144,0.33488372093023255,141,0.32790697674418606,3,42.4,3.1,120,0.27906976744186046,1,1,71370,165.97674418604652,0,0,2,0,0,0,0,0,0
45.42,-73.91,2,2015,352,204,0.47441860465116281,1974.63,631101,0.32593,0.00075797674418604649,430,144,0.33488372093023255,141,0.32790697674418606,3,42.4,3.1,120,0.27906976744186046,1,0,71370,165.97674418604652,1,1,4,1,0,0,0,1,0
45.42,-73.91,3,2015,352,204,0.47441860465116281,1974.63,631101,0.32593,0.00075797674418604649,430,144,0.33488372093023255,141,0.32790697674418606,3,42.4,3.1,120,0.27906976744186046,1,0,71370,165.97674418604652,0,1,3,1,0,0,1,0,0
45.42,-73.91,4,2015,352,204,0.47441860465116281,1974.63,631101,0.32593,0.00075797674418604649,430,144,0.33488372093023255,141,0.32790697674418606,3,42.4,3.1,120,0.27906976744186046,1,0,71370,165.97674418604652,0,1,3,0,0,0,0,0,0
45.42,-73.91,1,2016,352,204,0.47441860465116281,1974.63,631101,0.32593,0.00075797674418604649,430,144,0.33488372093023255,141,0.32790697674418606,3,42.4,3.1,120,0.27906976744186046,1,0,71370,165.97674418604652,0,0,3,1,0,0,0,1,0
45.42,-73.91,2,2016,352,204,0.47441860465116281,1974.63,631101,0.32593,0.00075797674418604649,430,144,0.33488372093023255,141,0.32790697674418606,3,42.4,3.1,120,0.27906976744186046,1,0,71370,165.97674418604652,0,0,3,3,0,0,1,2,0
45.42,-73.91,3,2016,352,204,0.47441860465116281,1974.63,631101,0.32593,0.00075797674418604649,430,144,0.33488372093023255,141,0.32790697674418606,3,42.4,3.1,120,0.27906976744186046,1,0,71370,165.97674418604652,0,0,3,1,0,0,1,0,0
45.42,-73.91,4,2016,352,204,0.47441860465116281,1974.63,631101,0.32593,0.00075797674418604649,430,144,0.33488372093023255,141,0.32790697674418606,3,42.4,3.1,120,0.27906976744186046,1,0,71370,165.97674418604652,0,0,4,2,1,0,1,0,0
45.42,-73.91,1,2017,352,204,0.47441860465116281,1974.63,631101,0.32593,0.00075797674418604649,430,144,0.33488372093023255,141,0.32790697674418606,3,42.4,3.1,120,0.27906976744186046,1,0,71370,165.97674418604652,0,0,3,4,1,0,0,3,0
45.42,-73.91,2,2017,352,204,0.47441860465116281,1974.63,631101,0.32593,0.00075797674418604649,430,144,0.33488372093023255,141,0.32790697674418606,3,42.4,3.1,120,0.27906976744186046,1,0,71370,165.97674418604652,0,0,3,0,0,0,0,0,0
45.42,-73.91,3,2017,352,204,0.47441860465116281,1974.63,631101,0.32593,0.00075797674418604649,430,144,0.33488372093023255,141,0.32790697674418606,3,42.4,3.1,120,0.27906976744186046,1,0,71370,165.97674418604652,0,0,1,1,0,1,0,0,0
45.42,-73.91,4,2017,352,204,0.47441860465116281,1974.63,631101,0.32593,0.00075797674418604649,430,144,0.33488372093023255,141,0.32790697674418606,3,42.4,3.1,120,0.27906976744186046,1,1,71370,165.97674418604652,1,1,2,1,0,1,0,0,0
45.42,-73.91,1,2018,352,204,0.47441860465116281,1974.63,631101,0.32593,0.00075797674418604649,430,144,0.33488372093023255,141,0.32790697674418606,3,42.4,3.1,120,0.27906976744186046,1,0,71370,165.97674418604652,1,1,2,0,0,0,0,0,0
45.42,-73.91,2,2018,352,204,0.47441860465116281,1974.63,631101,0.32593,0.00075797674418604649,430,144,0.33488372093023255,141,0.32790697674418606,3,42.4,3.1,120,0.27906976744186046,1,0,71370,165.97674418604652,0,1,3,0,0,0,0,0,0
45.42,-73.91,3,2018,352,204,0.47441860465116281,1974.63,631101,0.32593,0.00075797674418604649,430,144,0.33488372093023255,141,0.32790697674418606,3,42.4,3.1,120,0.27906976744186046,1,2,71370,165.97674418604652,0,1,5,0,0,0,0,0,0
45.42,-73.91,4,2018,352,204,0.47441860465116281,1974.63,631101,0.32593,0.00075797674418604649,430,144,0.33488372093023255,141,0.32790697674418606,3,42.4,3.1,120,0.27906976744186046,1,0,71370,165.97674418604652,2,2,3,1,0,0,0,0,0
45.42,-73.91,1,2019,352,204,0.47441860465116281,1974.63,631101,0.32593,0.00075797674418604649,430,144,0.33488372093023255,141,0.32790697674418606,3,42.4,3.1,120,0.27906976744186046,1,0,71370,165.97674418604652,0,2,6,1,0,0,1,0,0
45.42,-73.91,2,2019,352,204,0.47441860465116281,1974.63,631101,0.32593,0.00075797674418604649,430,144,0.33488372093023255,141,0.32790697674418606,3,42.4,3.1,120,0.27906976744186046,1,0,71370,165.97674418604652,0,2,5,2,0,0,0,1,0
45.42,-73.91,4,2019,352,204,0.47441860465116281,1974.63,631101,0.32593,0.00075797674418604649,430,144,0.33488372093023255,141,0.32790697674418606,3,42.4,3.1,120,0.27906976744186046,1,0,71370,165.97674418604652,0,0,1,2,0,0,0,1,0
45.42,-73.91,2,2020,352,204,0.47441860465116281,1974.63,631101,0.32593,0.00075797674418604649,430,144,0.33488372093023255,141,0.32790697674418606,3,42.4,3.1,120,0.27906976744186046,1,0,71370,165.97674418604652,0,0,0,1,0,0,0,0,0
45.42,-73.91,3,2020,352,204,0.47441860465116281,1974.63,631101,0.32593,0.00075797674418604649,430,144,0.33488372093023255,141,0.32790697674418606,3,42.4,3.1,120,0.27906976744186046,1,0,71370,165.97674418604652,0,0,3,2,0,0,1,0,0
45.42,-73.9,1,2015,581,378,0.59715639810426535,1963.44,545754,3.05951,0.0048333491311216429,633,249,0.39336492890995262,241,0.38072669826224331,2.6,44.8,3,150,0.23696682464454977,0,1,78447,123.92890995260663,0,0,0,0,0,0,0,0,0
45.42,-73.9,2,2015,581,378,0.59715639810426535,1963.44,545754,3.05951,0.0048333491311216429,633,249,0.39336492890995262,241,0.38072669826224331,2.6,44.8,3,150,0.23696682464454977,0,0,78447,123.92890995260663,1,1,0,2,0,0,2,0,0
45.42,-73.9,3,2015,581,378,0.59715639810426535,1963.44,545754,3.05951,0.0048333491311216429,633,249,0.39336492890995262,241,0.38072669826224331,2.6,44.8,3,150,0.23696682464454977,0,0,78447,123.92890995260663,0,1,0,2,0,0,1,1,0
45.42,-73.9,4,2015,581,378,0.59715639810426535,1963.44,545754,3.05951,0.0048333491311216429,633,249,0.39336492890995262,241,0.38072669826224331,2.6,44.8,3,150,0.23696682464454977,0,0,78447,123.92890995260663,0,1,0,1,0,0,0,0,0
45.42,-73.9,2,2016,581,378,0.59715639810426535,1963.44,545754,3.05951,0.0048333491311216429,633,249,0.39336492890995262,241,0.38072669826224331,2.6,44.8,3,150,0.23696682464454977,0,0,78447,123.92890995260663,0,0,0,1,0,0,0,0,0
45.42,-73.9,3,2016,581,378,0.59715639810426535,1963.44,545754,3.05951,0.0048333491311216429,633,249,0.39336492890995262,241,0.38072669826224331,2.6,44.8,3,150,0.23696682464454977,0,0,78447,123.92890995260663,0,0,0,3,0,0,0,2,0
45.42,-73.9,4,2016,581,378,0.59715639810426535,1963.44,545754,3.05951,0.0048333491311216429,633,249,0.39336492890995262,241,0.38072669826224331,2.6,44.8,3,150,0.23696682464454977,0,0,78447,123.92890995260663,0,0,0,8,1,0,0,7,0
45.42,-73.9,1,2017,581,378,0.59715639810426535,1963.44,545754,3.05951,0.0048333491311216429,633,249,0.39336492890995262,241,0.38072669826224331,2.6,44.8,3,150,0.23696682464454977,0,0,78447,123.92890995260663,0,0,0,6,1,0,0,5,0
45.42,-73.9,2,2017,581,378,0.59715639810426535,1963.44,545754,3.05951,0.0048333491311216429,633,249,0.39336492890995262,241,0.38072669826224331,2.6,44.8,3,150,0.23696682464454977,0,0,78447,123.92890995260663,0,0,0,2,0,0,0,2,0
45.42,-73.9,4,2017,581,378,0.59715639810426535,1963.44,545754,3.05951,0.0048333491311216429,633,249,0.39336492890995262,241,0.38072669826224331,2.6,44.8,3,150,0.23696682464454977,0,0,78447,123.92890995260663,0,0,1,2,0,0,0,2,0
45.42,-73.9,1,2018,581,378,0.59715639810426535,1963.44,545754,3.05951,0.0048333491311216429,633,249,0.39336492890995262,241,0.38072669826224331,2.6,44.8,3,150,0.23696682464454977,0,0,78447,123.92890995260663,0,0,1,5,0,0,0,5,0
45.42,-73.9,2,2018,581,378,0.59715639810426535,1963.44,545754,3.05951,0.0048333491311216429,633,249,0.39336492890995262,241,0.38072669826224331,2.6,44.8,3,150,0.23696682464454977,0,0,78447,123.92890995260663,0,0,1,3,0,0,1,2,0
45.42,-73.9,3,2018,581,378,0.59715639810426535,1963.44,545754,3.05951,0.0048333491311216429,633,249,0.39336492890995262,241,0.38072669826224331,2.6,44.8,3,150,0.23696682464454977,0,0,78447,123.92890995260663,0,0,1,1,0,0,0,1,0
45.42,-73.9,4,2018,581,378,0.59715639810426535,1963.44,545754,3.05951,0.0048333491311216429,633,249,0.39336492890995262,241,0.38072669826224331,2.6,44.8,3,150,0.23696682464454977,0,0,78447,123.92890995260663,0,0,2,3,0,0,2,0,0
45.42,-73.9,1,2019,581,378,0.59715639810426535,1963.44,545754,3.05951,0.0048333491311216429,633,249,0.39336492890995262,241,0.38072669826224331,2.6,44.8,3,150,0.23696682464454977,0,0,78447,123.92890995260663,0,0,2,3,0,0,0,0,0
45.42,-73.9,3,2019,581,378,0.59715639810426535,1963.44,545754,3.05951,0.0048333491311216429,633,249,0.39336492890995262,241,0.38072669826224331,2.6,44.8,3,150,0.23696682464454977,0,0,78447,123.92890995260663,0,0,1,0,0,0,0,0,0
45.42,-73.9,1,2020,581,378,0.59715639810426535,1963.44,545754,3.05951,0.0048333491311216429,633,249,0.39336492890995262,241,0.38072669826224331,2.6,44.8,3,150,0.23696682464454977,0,0,78447,123.92890995260663,0,0,0,1,0,0,0,1,0
45.42,-73.9,2,2020,581,378,0.59715639810426535,1963.44,545754,3.05951,0.0048333491311216429,633,249,0.39336492890995262,241,0.38072669826224331,2.6,44.8,3,150,0.23696682464454977,0,0,78447,123.92890995260663,0,0,1,4,0,1,2,1,0
45.42,-73.9,3,2020,581,378,0.59715639810426535,1963.44,545754,3.05951,0.0048333491311216429,633,249,0.39336492890995262,241,0.38072669826224331,2.6,44.8,3,150,0.23696682464454977,0,0,78447,123.92890995260663,0,0,1,1,0,1,0,0,0
45.42,-73.89,1,2015,835,592,1.1746031746031746,1959.24,645963,0.2612,0.0005182539682539682,504,180,0.35714285714285715,173,0.34325396825396826,3,41.1,3.1,110,0.21825396825396826,0,0,96281,191.03373015873015,0,0,1,0,0,0,0,0,0
45.42,-73.89,2,2015,835,592,1.1746031746031746,1959.24,645963,0.2612,0.0005182539682539682,504,180,0.35714285714285715,173,0.34325396825396826,3,41.1,3.1,110,0.21825396825396826,0,0,96281,191.03373015873015,0,0,1,2,0,1,0,1,0
45.42,-73.89,3,2015,835,592,1.1746031746031746,1959.24,645963,0.2612,0.0005182539682539682,504,180,0.35714285714285715,173,0.34325396825396826,3,41.1,3.1,110,0.21825396825396826,0,0,96281,191.03373015873015,0,0,0,1,0,0,0,1,0
45.42,-73.89,4,2015,835,592,1.1746031746031746,1959.24,645963,0.2612,0.0005182539682539682,504,180,0.35714285714285715,173,0.34325396825396826,3,41.1,3.1,110,0.21825396825396826,0,0,96281,191.03373015873015,0,0,0,1,0,0,1,0,0
45.42,-73.89,2,2016,835,592,1.1746031746031746,1959.24,645963,0.2612,0.0005182539682539682,504,180,0.35714285714285715,173,0.34325396825396826,3,41.1,3.1,110,0.21825396825396826,0,1,96281,191.03373015873015,0,0,1,2,0,0,0,2,0
45.42,-73.89,3,2016,835,592,1.1746031746031746,1959.24,645963,0.2612,0.0005182539682539682,504,180,0.35714285714285715,173,0.34325396825396826,3,41.1,3.1,110,0.21825396825396826,0,0,96281,191.03373015873015,1,1,1,7,0,0,0,7,0
45.42,-73.89,4,2016,835,592,1.1746031746031746,1959.24,645963,0.2612,0.0005182539682539682,504,180,0.35714285714285715,173,0.34325396825396826,3,41.1,3.1,110,0.21825396825396826,0,0,96281,191.03373015873015,0,1,0,7,0,0,0,7,0
45.42,-73.89,1,2017,835,592,1.1746031746031746,1959.24,645963,0.2612,0.0005182539682539682,504,180,0.35714285714285715,173,0.34325396825396826,3,41.1,3.1,110,0.21825396825396826,0,0,96281,191.03373015873015,0,1,3,3,0,0,0,3,0
45.42,-73.89,2,2017,835,592,1.1746031746031746,1959.24,645963,0.2612,0.0005182539682539682,504,180,0.35714285714285715,173,0.34325396825396826,3,41.1,3.1,110,0.21825396825396826,0,0,96281,191.03373015873015,0,0,3,1,0,0,0,1,0
45.42,-73.89,3,2017,835,592,1.1746031746031746,1959.24,645963,0.2612,0.0005182539682539682,504,180,0.35714285714285715,173,0.34325396825396826,3,41.1,3.1,110,0.21825396825396826,0,0,96281,191.03373015873015,0,0,2,1,0,0,0,1,0
45.42,-73.89,4,2017,835,592,1.1746031746031746,1959.24,645963,0.2612,0.0005182539682539682,504,180,0.35714285714285715,173,0.34325396825396826,3,41.1,3.1,110,0.21825396825396826,0,0,96281,191.03373015873015,0,0,1,1,0,0,0,1,0
45.42,-73.89,1,2018,835,592,1.1746031746031746,1959.24,645963,0.2612,0.0005182539682539682,504,180,0.35714285714285715,173,0.34325396825396826,3,41.1,3.1,110,0.21825396825396826,0,0,96281,191.03373015873015,0,0,2,3,0,0,0,3,0
45.42,-73.89,2,2018,835,592,1.1746031746031746,1959.24,645963,0.2612,0.0005182539682539682,504,180,0.35714285714285715,173,0.34325396825396826,3,41.1,3.1,110,0.21825396825396826,0,1,96281,191.03373015873015,0,0,3,4,0,0,0,3,0
45.42,-73.89,3,2018,835,592,1.1746031746031746,1959.24,645963,0.2612,0.0005182539682539682,504,180,0.35714285714285715,173,0.34325396825396826,3,41.1,3.1,110,0.21825396825396826,0,0,96281,191.03373015873015,1,1,4,0,0,0,0,0,0
45.42,-73.89,4,2018,835,592,1.1746031746031746,1959.24,645963,0.2612,0.0005182539682539682,504,180,0.35714285714285715,173,0.34325396825396826,3,41.1,3.1,110,0.21825396825396826,0,0,96281,191.03373015873015,0,1,0,3,0,0,0,2,0
45.42,-73.89,2,2019,835,592,1.1746031746031746,1959.24,645963,0.2612,0.0005182539682539682,504,180,0.35714285714285715,173,0.34325396825396826,3,41.1,3.1,110,0.21825396825396826,0,0,96281,191.03373015873015,0,0,0,2,0,2,0,0,0
45.42,-73.89,3,2019,835,592,1.1746031746031746,1959.24,645963,0.2612,0.0005182539682539682,504,180,0.35714285714285715,173,0.34325396825396826,3,41.1,3.1,110,0.21825396825396826,0,0,96281,191.03373015873015,0,0,1,4,0,2,1,0,0
45.42,-73.89,1,2020,835,592,1.1746031746031746,1959.24,645963,0.2612,0.0005182539682539682,504,180,0.35714285714285715,173,0.34325396825396826,3,41.1,3.1,110,0.21825396825396826,0,0,96281,191.03373015873015,0,0,0,0,0,0,0,0,0
45.42,-73.89,2,2020,835,592,1.1746031746031746,1959.24,645963,0.2612,0.0005182539682539682,504,180,0.35714285714285715,173,0.34325396825396826,3,41.1,3.1,110,0.21825396825396826,0,0,96281,191.03373015873015,0,0,2,0,0,0,0,0,0
45.42,-73.89,3,2020,835,592,1.1746031746031746,1959.24,645963,0.2612,0.0005182539682539682,504,180,0.35714285714285715,173,0.34325396825396826,3,41.1,3.1,110,0.21825396825396826,0,0,96281,191.03373015873015,0,0,4,2,0,0,2,0,0
45.42,-73.88,1,2015,671,499,0.97081712062256809,1961.7,557258,0.37561,0.00073075875486381325,514,223,0.433852140077821,207,0.40272373540856032,2.4,45.4,2.8,150,0.29182879377431908,0,0,86669,168.61673151750972,0,0,0,0,0,0,0,0,0
45.42,-73.88,2,2015,671,499,0.97081712062256809,1961.7,557258,0.37561,0.00073075875486381325,514,223,0.433852140077821,207,0.40272373540856032,2.4,45.4,2.8,150,0.29182879377431908,0,0,86669,168.61673151750972,0,0,1,5,1,0,0,1,0
45.42,-73.88,3,2015,671,499,0.97081712062256809,1961.7,557258,0.37561,0.00073075875486381325,514,223,0.433852140077821,207,0.40272373540856032,2.4,45.4,2.8,150,0.29182879377431908,0,0,86669,168.61673151750972,0,0,2,8,1,0,1,3,0
